"Time differences (ps)"	"Normalized correlation g(2)"
-50000	0.8777831375733938
-49900	0.8530070006257576
-49800	0.8317703118134981
-49700	0.7574419009705897
-49600	0.8140730711366152
-49500	0.8105336230012385
-49400	0.7185079714814473
-49300	0.8388492080842513
-49200	0.7999152785951088
-49100	0.7609813491059664
-49000	0.8353097599488747
-48900	0.909638170791783
-48800	0.7928363823243556
-48700	0.7574419009705897
-48600	0.8423886562196279
-48500	0.8459281043550044
-48400	0.9273354114686659
-48300	0.8777831375733938
-48200	0.7822180379182259
-48100	0.7645207972413429
-48000	0.8813225857087703
-47900	0.7963758304597323
-47800	0.6972712826691878
-47700	0.7503630046998366
-47600	0.7362052121583302
-47500	0.6689556975861751
-47400	0.7751391416474727
-47300	0.74682355656446
-47200	0.7574419009705897
-47100	0.7326657640229537
-47000	0.7751391416474727
-46900	0.7609813491059664
-46800	0.8211519674073684
-46700	0.8282308636781215
-46600	0.7326657640229537
-46500	0.7892969341889791
-46400	0.7149685233460708
-46300	0.6689556975861751
-46200	0.7255868677522005
-46100	0.74682355656446
-46000	0.8884014819795235
-45900	0.7149685233460708
-45800	0.7078896270753176
-45700	0.6901923863984346
-45600	0.7539024528352132
-45500	0.7574419009705897
-45400	0.7149685233460708
-45300	0.7503630046998366
-45200	0.7609813491059664
-45100	0.6831134901276814
-45000	0.7999152785951088
-44900	0.8105336230012385
-44800	0.6335612162324092
-44700	0.7078896270753176
-44600	0.6123245274201496
-44500	0.6795740419923049
-44400	0.6724951457215517
-44300	0.7326657640229537
-44200	0.7362052121583302
-44100	0.7574419009705897
-44000	0.6689556975861751
-43900	0.7008107308045644
-43800	0.729126315887577
-43700	0.7397446602937068
-43600	0.7715996935120961
-43500	0.6901923863984346
-43400	0.6654162494507985
-43300	0.7078896270753176
-43200	0.6937318345338112
-43100	0.7326657640229537
-43000	0.6158639755555263
-42900	0.6760345938569282
-42800	0.6689556975861751
-42700	0.704350178939941
-42600	0.7185079714814473
-42500	0.704350178939941
-42400	0.7220474196168238
-42300	0.7609813491059664
-42200	0.5875483904725135
-42100	0.626482319961656
-42000	0.6937318345338112
