"Time (ps)"	"Counts per bin"
0	6470311
100	0
200	0
300	0
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	0
3300	0
3400	0
3500	0
3600	0
3700	0
3800	0
3900	0
4000	0
4100	0
4200	0
4300	0
4400	0
4500	0
4600	0
4700	0
4800	0
4900	0
5000	0
5100	0
5200	0
5300	0
5400	0
5500	0
5600	0
5700	0
5800	0
5900	0
6000	0
6100	0
6200	0
6300	0
6400	0
6500	0
6600	0
6700	0
6800	0
6900	0
7000	0
7100	0
7200	0
7300	0
7400	0
7500	0
7600	0
7700	0
7800	0
7900	0
8000	0
8100	0
8200	0
8300	0
8400	0
8500	0
8600	0
8700	0
8800	0
8900	0
9000	0
9100	0
9200	0
9300	0
9400	0
9500	0
9600	0
9700	0
9800	0
9900	0
10000	0
10100	0
10200	0
10300	0
10400	0
10500	0
10600	0
10700	0
10800	0
10900	0
11000	0
11100	0
11200	0
11300	0
11400	0
11500	0
11600	0
11700	0
11800	0
11900	0
12000	0
12100	0
12200	0
12300	0
12400	0
12500	0
12600	0
12700	0
12800	0
12900	0
13000	0
13100	0
13200	0
13300	0
13400	0
13500	0
13600	0
13700	0
13800	0
13900	0
14000	0
14100	0
14200	0
14300	0
14400	0
14500	0
14600	0
14700	0
14800	0
14900	0
15000	0
15100	0
15200	0
15300	0
15400	0
15500	0
15600	0
15700	0
15800	0
15900	0
16000	0
16100	0
16200	0
16300	0
16400	0
16500	0
16600	0
16700	0
16800	0
16900	0
17000	0
17100	0
17200	0
17300	0
17400	0
17500	0
17600	0
17700	0
17800	0
17900	0
18000	0
18100	0
18200	0
18300	0
18400	0
18500	0
18600	0
18700	0
18800	0
18900	0
19000	0
19100	0
19200	0
19300	0
19400	0
19500	0
19600	0
19700	0
19800	0
19900	0
20000	0
20100	0
20200	0
20300	0
20400	0
20500	0
20600	0
20700	0
20800	0
20900	0
21000	0
21100	0
21200	0
21300	0
21400	0
21500	0
21600	0
21700	1
21800	0
21900	0
22000	0
22100	0
22200	0
22300	0
22400	1
22500	1
22600	0
22700	0
22800	0
22900	0
23000	1
23100	1
23200	0
23300	0
23400	1
23500	0
23600	0
23700	1
23800	0
23900	1
24000	1
24100	0
24200	1
24300	0
24400	2
24500	3
24600	2
24700	2
24800	0
24900	6
25000	4
25100	6
25200	7
25300	14
25400	11
25500	18
25600	6
25700	14
25800	18
25900	18
26000	19
26100	19
26200	22
26300	31
26400	18
26500	25
26600	15
26700	14
26800	23
26900	20
27000	24
27100	30
27200	20
27300	29
27400	14
27500	27
27600	32
27700	30
27800	26
27900	30
28000	25
28100	30
28200	31
28300	24
28400	45
28500	39
28600	48
28700	33
28800	38
28900	43
29000	42
29100	33
29200	45
29300	33
29400	42
29500	43
29600	48
29700	43
29800	50
29900	50
30000	51
30100	55
30200	53
30300	67
30400	52
30500	56
30600	66
30700	73
30800	65
30900	52
31000	63
31100	51
31200	65
31300	62
31400	53
31500	69
31600	63
31700	53
31800	71
31900	51
32000	58
32100	53
32200	48
32300	45
32400	38
32500	35
32600	33
32700	26
