"Time (ps)"	"Counts per bin"
0	13192781
100	0
200	0
300	0
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	0
3300	0
3400	0
3500	0
3600	0
3700	0
3800	0
3900	0
4000	0
4100	0
4200	0
4300	0
4400	0
4500	0
4600	0
4700	0
4800	0
4900	0
5000	0
5100	0
5200	0
5300	0
5400	0
5500	0
5600	0
5700	0
5800	0
5900	0
6000	0
6100	0
6200	0
6300	0
6400	0
6500	0
6600	0
6700	0
6800	0
6900	0
7000	0
7100	0
7200	0
7300	0
7400	0
7500	0
7600	0
7700	0
7800	0
7900	0
8000	0
8100	0
8200	0
8300	0
8400	0
8500	0
8600	0
8700	0
8800	0
8900	0
9000	0
9100	0
9200	0
9300	0
9400	0
9500	0
9600	0
9700	0
9800	0
9900	0
10000	0
10100	0
10200	0
10300	0
10400	0
10500	0
10600	0
10700	0
10800	0
10900	0
11000	0
11100	0
11200	0
11300	0
11400	0
11500	0
11600	0
11700	0
11800	0
11900	0
12000	0
12100	0
12200	0
12300	0
12400	0
12500	0
12600	0
12700	1
12800	0
12900	0
13000	0
13100	0
13200	1
13300	1
13400	2
13500	1
13600	2
13700	2
13800	2
13900	1
14000	5
14100	8
14200	6
14300	9
14400	18
14500	39
14600	50
14700	61
14800	99
14900	133
15000	143
15100	193
15200	233
15300	318
15400	315
15500	312
15600	340
15700	380
15800	334
15900	310
16000	385
16100	393
16200	407
16300	438
16400	446
16500	469
16600	490
16700	491
16800	467
16900	506
17000	512
17100	479
17200	518
17300	498
17400	494
17500	523
17600	506
17700	494
17800	469
17900	522
18000	519
18100	512
18200	506
18300	529
18400	522
18500	525
18600	561
18700	550
18800	523
18900	555
19000	544
19100	563
19200	591
19300	587
19400	521
19500	527
19600	561
19700	560
19800	536
19900	556
